0,1,2,3,4
"(0, 0.40413305)","(4, 0.5899679)",,,
"(0, 0.24122818)","(3, 0.20024149)","(4, 0.5569942)",,
"(0, 0.18039078)","(1, 0.025431437)","(3, 0.058795333)","(4, 0.7347739)",
"(0, 0.28103682)","(3, 0.118229486)","(4, 0.5988604)",,
"(0, 0.39631912)","(4, 0.5966822)",,,
"(0, 0.28678668)","(1, 0.057951406)","(3, 0.07140318)","(4, 0.5831585)",
"(0, 0.24050315)","(3, 0.07234897)","(4, 0.68530124)",,
"(0, 0.360208)","(3, 0.10986513)","(4, 0.5286907)",,
"(0, 0.16655529)","(2, 0.045728747)","(3, 0.025977615)","(4, 0.7609708)",
"(0, 0.17096461)","(4, 0.81936634)",,,
"(0, 0.38961825)","(3, 0.053524822)","(4, 0.55526656)",,
"(0, 0.19754149)","(3, 0.34895495)","(4, 0.45106044)",,
"(0, 0.34586737)","(2, 0.017764505)","(3, 0.08122301)","(4, 0.55432755)",
"(0, 0.16621244)","(2, 0.035691664)","(3, 0.68154794)","(4, 0.11609177)",
"(0, 0.20815939)","(2, 0.024250682)","(3, 0.7208498)","(4, 0.046201054)",
"(0, 0.06939651)","(3, 0.64977044)","(4, 0.27970064)",,
"(0, 0.25387782)","(3, 0.48070306)","(4, 0.2644278)",,
"(0, 0.1831124)","(3, 0.7706554)","(4, 0.0448847)",,
"(0, 0.4935737)","(3, 0.43978056)","(4, 0.06553943)",,
"(0, 0.12716125)","(1, 0.021424592)","(3, 0.8504989)",,
"(0, 0.0790422)","(2, 0.030636545)","(3, 0.81011575)","(4, 0.07966903)",
"(0, 0.19933116)","(3, 0.6534462)","(4, 0.14636992)",,
"(0, 0.21093956)","(3, 0.6627986)","(4, 0.12515587)",,
"(0, 0.22027616)","(3, 0.77780277)",,,
"(0, 0.19810747)","(1, 0.016596604)","(3, 0.64573634)","(4, 0.13912368)",
"(0, 0.19691096)","(3, 0.5588515)","(4, 0.24316713)",,
"(0, 0.14164229)","(1, 0.015060011)","(3, 0.5055654)","(4, 0.33726853)",
"(0, 0.13768145)","(3, 0.6712939)","(4, 0.18968531)",,
"(0, 0.2650599)","(3, 0.66013885)","(4, 0.07397323)",,
"(0, 0.052779205)","(3, 0.8819401)","(4, 0.06420508)",,
"(0, 0.06808618)","(2, 0.054450694)","(3, 0.76319087)","(4, 0.11371142)",
"(0, 0.18035255)","(3, 0.75973314)","(4, 0.059013166)",,
"(0, 0.2483069)","(3, 0.7501401)",,,
"(0, 0.04255237)","(1, 0.01739751)","(3, 0.7036111)","(4, 0.2359657)",
"(0, 0.12747842)","(1, 0.030171007)","(3, 0.53220034)","(4, 0.3096817)",
"(0, 0.2592453)","(3, 0.6150866)","(4, 0.124589704)",,
"(0, 0.15250404)","(3, 0.58968294)","(4, 0.25676268)",,
"(0, 0.17280576)","(3, 0.76415086)","(4, 0.062259268)",,
"(0, 0.2020843)","(1, 0.023245368)","(3, 0.70250756)","(4, 0.07161071)",
"(0, 0.3618384)","(3, 0.6364903)",,,
"(0, 0.13799314)","(3, 0.80772024)","(4, 0.053221323)",,
"(0, 0.0581775)","(3, 0.9167747)","(4, 0.02403517)",,
"(0, 0.1471821)","(3, 0.8512293)",,,
"(0, 0.10698545)","(3, 0.12068962)","(4, 0.7712681)",,
"(0, 0.2498454)","(1, 0.017494498)","(3, 0.09305445)","(4, 0.6390726)",
"(0, 0.07722322)","(3, 0.17032926)","(4, 0.751109)",,
"(3, 0.1830073)","(4, 0.81236386)",,,
"(3, 0.19311967)","(4, 0.80295664)",,,
"(0, 0.1635855)","(3, 0.08704398)","(4, 0.74786466)",,
"(3, 0.22409315)","(4, 0.77013993)",,,
"(0, 0.12396277)","(3, 0.24078189)","(4, 0.6340162)",,
"(0, 0.062119707)","(3, 0.16644359)","(4, 0.77037203)",,
"(0, 0.12101385)","(3, 0.08955747)","(4, 0.78819084)",,
"(0, 0.084100254)","(3, 0.10567742)","(4, 0.8088848)",,
"(2, 0.017713465)","(3, 0.092798695)","(4, 0.88490856)",,
"(0, 0.133337)","(3, 0.2338596)","(4, 0.6316899)",,
"(3, 0.14082839)","(4, 0.85409707)",,,
"(0, 0.055227906)","(2, 0.031430822)","(3, 0.118255496)","(4, 0.7945098)",
"(0, 0.09085977)","(2, 0.04844995)","(3, 0.1843123)","(4, 0.6758739)",
"(0, 0.029553361)","(3, 0.2707916)","(4, 0.6984185)",,
"(0, 0.09033945)","(3, 0.12067053)","(4, 0.78792477)",,
"(0, 0.06315757)","(2, 0.012921245)","(4, 0.9188492)",,
"(3, 0.22602746)","(4, 0.76893747)",,,
"(1, 0.017233439)","(2, 0.09264853)","(3, 0.25554425)","(4, 0.6306604)",
"(0, 0.10245062)","(1, 0.010011611)","(3, 0.22084)","(4, 0.6662051)",
"(0, 0.069516405)","(3, 0.22852188)","(4, 0.7006677)",,
"(3, 0.3697729)","(4, 0.62597936)",,,
"(0, 0.14807574)","(3, 0.23318571)","(4, 0.61763793)",,
"(3, 0.25907084)","(4, 0.7355477)",,,
"(0, 0.119802386)","(3, 0.14655055)","(4, 0.73266786)",,
"(0, 0.17576164)","(3, 0.14028916)","(4, 0.682875)",,
"(2, 0.06283785)","(3, 0.23574275)","(4, 0.69443154)",,
"(0, 0.09073067)","(3, 0.21761939)","(4, 0.6904336)",,
"(0, 0.6098403)","(3, 0.32794246)","(4, 0.060982242)",,
"(0, 0.79513955)","(3, 0.14332046)","(4, 0.060460277)",,
"(0, 0.91317177)","(3, 0.084923774)",,,
"(0, 0.94154704)","(3, 0.05644341)",,,
"(0, 0.9153549)","(3, 0.04585111)","(4, 0.037364736)",,
"(0, 0.94500446)","(3, 0.05305948)",,,
"(0, 0.7647134)","(3, 0.15653916)","(4, 0.07759022)",,
"(0, 0.9059747)","(3, 0.09187053)",,,
"(0, 0.9575313)","(2, 0.038387224)",,,
"(0, 0.9017946)","(2, 0.034800854)","(3, 0.062323052)",,
"(0, 0.89226896)","(3, 0.105979994)",,,
"(0, 0.89182854)","(2, 0.022669302)","(3, 0.08421754)",,
"(0, 0.93603677)","(3, 0.06243907)",,,
"(0, 0.87689924)","(3, 0.121288784)",,,
"(0, 0.92680234)","(2, 0.020928843)","(3, 0.051130656)",,
"(0, 0.91787606)","(3, 0.08075815)",,,
"(0, 0.78389764)","(3, 0.16031438)","(4, 0.054570567)",,
"(0, 0.9257054)","(3, 0.072357714)",,,
"(0, 0.8725812)","(3, 0.12590955)",,,
"(0, 0.8099855)","(3, 0.18858272)",,,
"(0, 0.8176659)","(3, 0.18041404)",,,
"(0, 0.83447886)","(3, 0.16379438)",,,
"(0, 0.98279583)","(3, 0.015156783)",,,
"(0, 0.93047446)","(3, 0.06785163)",,,
"(0, 0.9603944)","(3, 0.037841115)",,,
"(0, 0.80941045)","(3, 0.18833067)",,,
"(0, 0.91145444)","(3, 0.08664263)",,,
"(0, 0.7593514)","(3, 0.23912288)",,,
"(0, 0.9545498)","(4, 0.040000994)",,,
"(0, 0.84373325)","(3, 0.15411969)",,,
"(0, 0.60904324)","(1, 0.18049228)","(3, 0.022484984)","(4, 0.18757594)",
"(0, 0.5342953)","(1, 0.22033682)","(3, 0.20763366)","(4, 0.03741076)",
"(0, 0.6277443)","(1, 0.14937365)","(3, 0.07085859)","(4, 0.15156937)",
"(0, 0.6641382)","(1, 0.11819295)","(2, 0.025213193)","(3, 0.1113885)","(4, 0.08106719)"
"(0, 0.7387233)","(1, 0.24449968)","(3, 0.016105296)",,
"(0, 0.6450535)","(1, 0.124127805)","(3, 0.12770142)","(4, 0.102768645)",
"(0, 0.6473428)","(1, 0.24355245)","(3, 0.04071863)","(4, 0.0679627)",
"(0, 0.6419446)","(1, 0.13159858)","(3, 0.154712)","(4, 0.07127257)",
"(0, 0.6967195)","(1, 0.15386653)","(2, 0.02423807)","(3, 0.045856006)","(4, 0.07931984)"
"(0, 0.69818926)","(1, 0.19203497)","(3, 0.1088148)",,
"(0, 0.7004754)","(1, 0.18246703)","(2, 0.0628551)","(3, 0.053780485)",
"(0, 0.64711046)","(1, 0.13981763)","(3, 0.09053328)","(4, 0.12221765)",
"(0, 0.63238657)","(1, 0.1999622)","(3, 0.12154896)","(4, 0.045678627)",
"(0, 0.6681876)","(1, 0.25654826)","(4, 0.0715511)",,
"(0, 0.7377681)","(1, 0.18688914)","(3, 0.021708613)","(4, 0.053179655)",
"(0, 0.75660896)","(1, 0.17965858)","(2, 0.040167168)","(4, 0.021349218)",
"(0, 0.7472368)","(1, 0.07499448)","(3, 0.11686601)","(4, 0.060568757)",
"(0, 0.6070139)","(1, 0.32196802)","(3, 0.0432521)","(4, 0.027331812)",
"(0, 0.6616658)","(1, 0.17724012)","(2, 0.052946474)","(3, 0.060470745)","(4, 0.047676846)"
"(0, 0.68156743)","(1, 0.21899903)","(3, 0.069299676)","(4, 0.029732734)",
"(0, 0.57583946)","(1, 0.3052741)","(2, 0.023185415)","(4, 0.09288981)",
"(0, 0.65073544)","(1, 0.2551287)","(3, 0.055312276)","(4, 0.03842624)",
"(0, 0.53009796)","(1, 0.3018563)","(3, 0.093716785)","(4, 0.07395544)",
"(0, 0.68057823)","(1, 0.17566894)","(2, 0.05841066)","(3, 0.04463948)","(4, 0.04070267)"
"(0, 0.6832392)","(1, 0.15279126)","(3, 0.04638628)","(4, 0.11719614)",
"(0, 0.63576144)","(1, 0.23807877)","(3, 0.12538601)",,
"(0, 0.67617655)","(1, 0.15651609)","(3, 0.084620304)","(4, 0.08233599)",
"(0, 0.7051991)","(1, 0.19862519)","(3, 0.095411554)",,
"(0, 0.7947792)","(1, 0.09176775)","(2, 0.083467446)","(3, 0.029442152)",
"(0, 0.72472)","(1, 0.18719275)","(3, 0.08727843)",,
"(0, 0.27048174)","(2, 0.59767526)","(3, 0.019404689)","(4, 0.11190058)",
"(0, 0.12532681)","(2, 0.7608018)","(4, 0.10978897)",,
"(0, 0.10629637)","(2, 0.5653338)","(4, 0.32417944)",,
"(0, 0.058893003)","(2, 0.66803694)","(3, 0.05865343)","(4, 0.21376671)",
"(0, 0.33049873)","(2, 0.6151531)","(3, 0.05301619)",,
"(0, 0.24551903)","(2, 0.5056233)","(3, 0.02706804)","(4, 0.22110556)",
"(0, 0.18021663)","(2, 0.34371018)","(4, 0.46938097)",,
"(0, 0.2922704)","(2, 0.57909703)","(4, 0.123694524)",,
"(0, 0.29234073)","(2, 0.5248834)","(4, 0.17858535)",,
"(0, 0.2988805)","(2, 0.62502915)","(4, 0.07228303)",,
"(0, 0.13140522)","(2, 0.7761791)","(4, 0.08838265)",,
"(0, 0.261657)","(2, 0.56928176)","(4, 0.16347982)",,
"(0, 0.47597855)","(2, 0.5185355)",,,
"(0, 0.2700666)","(2, 0.5525829)","(4, 0.1718148)",,
"(0, 0.32900906)","(2, 0.51599115)","(4, 0.15008786)",,
"(0, 0.28895596)","(2, 0.5499674)","(4, 0.15560062)",,
"(0, 0.21618395)","(2, 0.46165532)","(4, 0.31712696)",,
"(0, 0.36537847)","(2, 0.505554)","(3, 0.047376946)","(4, 0.080991626)",
"(0, 0.13883296)","(2, 0.5919958)","(4, 0.2646189)",,
"(0, 0.3047356)","(2, 0.5237286)","(4, 0.166152)",,
"(0, 0.33120453)","(2, 0.49865934)","(4, 0.16573767)",,
"(0, 0.44976377)","(2, 0.5438455)",,,
"(0, 0.15842305)","(1, 0.021926193)","(2, 0.58107644)","(3, 0.019964963)","(4, 0.2186093)"
"(0, 0.27328894)","(1, 0.01699142)","(2, 0.56323946)","(4, 0.1429719)",
"(0, 0.1816947)","(2, 0.46528995)","(4, 0.34848097)",,
"(0, 0.16832772)","(2, 0.5836276)","(3, 0.050639737)","(4, 0.19672056)",
"(0, 0.27715352)","(2, 0.71747893)",,,
"(0, 0.24645181)","(2, 0.5432722)","(4, 0.20559002)",,
"(0, 0.2396756)","(2, 0.5509973)","(3, 0.016282722)","(4, 0.19241641)",
"(0, 0.24181987)","(2, 0.6125117)","(4, 0.14169979)",,
"(0, 0.66241986)","(1, 0.33349836)",,,
"(0, 0.87841874)","(2, 0.11656293)",,,
"(0, 0.44751844)","(1, 0.21046942)","(2, 0.30652276)","(3, 0.034841817)",
"(0, 0.4771098)","(1, 0.3831043)","(2, 0.028244533)","(3, 0.030165428)","(4, 0.081375934)"
"(0, 0.5475744)","(1, 0.40062648)","(2, 0.034857314)","(3, 0.016430045)",
"(0, 0.54126346)","(1, 0.3287303)","(2, 0.09707927)","(3, 0.03231987)",
"(0, 0.5673757)","(1, 0.36265975)","(2, 0.06678915)",,
"(0, 0.49507403)","(1, 0.47482142)","(4, 0.026723767)",,
"(0, 0.7167451)","(1, 0.25442037)","(2, 0.025092661)",,
"(0, 0.6033352)","(1, 0.35737148)","(4, 0.03590791)",,
"(0, 0.6070337)","(1, 0.27789724)","(2, 0.09264151)","(4, 0.019707656)",
"(0, 0.5313573)","(1, 0.37823096)","(2, 0.0867893)",,
"(0, 0.8165132)","(1, 0.106022686)","(2, 0.07349684)",,
"(0, 0.48254526)","(1, 0.14133699)","(2, 0.24362737)","(3, 0.03398368)","(4, 0.098506756)"
"(0, 0.58430374)","(1, 0.30711377)","(2, 0.09202432)","(3, 0.01597553)",
"(0, 0.4377057)","(1, 0.259922)","(2, 0.299345)",,
"(0, 0.452791)","(1, 0.18526667)","(2, 0.21054305)","(4, 0.14836769)",
"(0, 0.55842876)","(1, 0.088552274)","(2, 0.3307597)","(3, 0.021755738)",
"(0, 0.6259288)","(1, 0.33360332)","(2, 0.0363767)",,
"(0, 0.54683876)","(1, 0.34944624)","(3, 0.060029887)","(4, 0.043150235)",
"(0, 0.6878714)","(1, 0.110140994)","(2, 0.16218704)","(4, 0.037297163)",
"(0, 0.53260535)","(1, 0.3964703)","(2, 0.037951477)","(3, 0.032437544)",
"(0, 0.51437485)","(1, 0.39190316)","(2, 0.090526685)",,
"(0, 0.5087174)","(1, 0.3998516)","(2, 0.08798996)",,
"(0, 0.6252516)","(1, 0.18786687)","(2, 0.15355793)","(3, 0.01535036)","(4, 0.017973255)"
"(0, 0.708673)","(1, 0.2861009)",,,
"(0, 0.528573)","(1, 0.34516817)","(2, 0.12358642)",,
"(0, 0.36190054)","(1, 0.23979945)","(2, 0.06944866)","(4, 0.32548887)",
"(0, 0.47680146)","(1, 0.39974946)","(2, 0.11965529)",,
"(0, 0.70651466)","(1, 0.28920263)",,,
"(0, 0.5781348)","(2, 0.024827749)","(3, 0.035800893)","(4, 0.36067235)",
"(0, 0.15496366)","(1, 0.13720432)","(3, 0.05218722)","(4, 0.6549968)",
"(0, 0.23194034)","(1, 0.038518187)","(2, 0.046136353)","(4, 0.67993444)",
"(0, 0.3177304)","(1, 0.097979896)","(4, 0.5796879)",,
"(0, 0.19478549)","(3, 0.07203322)","(4, 0.73217386)",,
"(0, 0.20145014)","(1, 0.09044911)","(3, 0.017906116)","(4, 0.68974036)",
"(0, 0.22703)","(3, 0.087062545)","(4, 0.6846816)",,
"(0, 0.09912092)","(3, 0.30700323)","(4, 0.59278566)",,
"(0, 0.26293442)","(2, 0.03595263)","(3, 0.04592643)","(4, 0.6544244)",
"(0, 0.2448093)","(3, 0.088342085)","(4, 0.66607124)",,
"(0, 0.28002924)","(3, 0.06202028)","(4, 0.65687734)",,
"(0, 0.30333087)","(3, 0.03267145)","(4, 0.66323227)",,
"(0, 0.1751469)","(1, 0.08932418)","(3, 0.08253808)","(4, 0.65248394)",
"(0, 0.37188384)","(1, 0.044288572)","(2, 0.054504845)","(4, 0.52636325)",
"(0, 0.3684601)","(3, 0.05699117)","(4, 0.5734998)",,
"(0, 0.3588015)","(1, 0.02515736)","(3, 0.046643425)","(4, 0.5689787)",
"(0, 0.2127648)","(2, 0.05120287)","(3, 0.084878616)","(4, 0.6506574)",
"(0, 0.28518334)","(1, 0.04616017)","(2, 0.025246916)","(4, 0.6397051)",
"(0, 0.3324301)","(2, 0.048832312)","(4, 0.6144353)",,
"(0, 0.09905761)","(2, 0.012900447)","(3, 0.11337161)","(4, 0.7741422)",
"(0, 0.21363936)","(2, 0.013446317)","(3, 0.115180135)","(4, 0.65717554)",
"(0, 0.29386094)","(4, 0.70104164)",,,
"(0, 0.22664832)","(1, 0.07623004)","(4, 0.6923926)",,
"(0, 0.37361094)","(1, 0.039928507)","(4, 0.5822019)",,
"(0, 0.30845055)","(1, 0.14598761)","(4, 0.54109234)",,
"(0, 0.37265068)","(3, 0.101434775)","(4, 0.5248512)",,
"(0, 0.28969872)","(1, 0.05733073)","(2, 0.06121866)","(4, 0.58837837)",
"(0, 0.23743522)","(1, 0.07402141)","(3, 0.030743796)","(4, 0.657293)",
"(0, 0.27346244)","(1, 0.04665951)","(3, 0.11033249)","(4, 0.569046)",
"(0, 0.455666)","(1, 0.044102274)","(4, 0.49655128)",,
"(0, 0.97453445)","(4, 0.021780856)",,,
"(0, 0.99643403)",,,,
"(0, 0.9340436)","(3, 0.06468377)",,,
"(0, 0.9953877)",,,,
"(0, 0.9951727)",,,,
"(0, 0.91415596)","(3, 0.016215656)","(4, 0.0686567)",,
"(0, 0.91690344)","(4, 0.079489835)",,,
"(0, 0.9964069)",,,,
"(0, 0.995349)",,,,
"(0, 0.96061796)","(4, 0.034638565)",,,
"(0, 0.99626267)",,,,
"(0, 0.99636126)",,,,
"(0, 0.9958287)",,,,
"(0, 0.97730315)","(4, 0.01923439)",,,
"(0, 0.9745347)","(4, 0.022368703)",,,
"(0, 0.9480046)","(3, 0.05021436)",,,
"(0, 0.99584705)",,,,
"(0, 0.99573183)",,,,
"(0, 0.9954952)",,,,
"(0, 0.94773626)","(3, 0.05072267)",,,
"(0, 0.99574697)",,,,
"(0, 0.99559206)",,,,
"(0, 0.9318236)","(3, 0.06652359)",,,
"(0, 0.995795)",,,,
"(0, 0.8645515)","(3, 0.08130837)","(4, 0.053042844)",,
"(0, 0.9948146)",,,,
"(0, 0.9961327)",,,,
"(0, 0.9950369)",,,,
"(0, 0.99492484)",,,,
"(0, 0.9809513)","(4, 0.015815979)",,,
"(0, 0.8756904)","(3, 0.070570335)","(4, 0.05259083)",,
"(0, 0.86689305)","(1, 0.017849343)","(3, 0.11443902)",,
"(0, 0.97448456)","(4, 0.021335496)",,,
"(0, 0.9596492)","(4, 0.03651582)",,,
"(0, 0.9084081)","(3, 0.09023894)",,,
"(0, 0.92045724)","(3, 0.0777629)",,,
"(0, 0.924374)","(3, 0.074095264)",,,
"(0, 0.9109963)","(3, 0.053918656)","(4, 0.034021933)",,
"(0, 0.9944862)",,,,
"(0, 0.8933002)","(3, 0.104812555)",,,
"(0, 0.88236094)","(3, 0.098122165)","(4, 0.018420488)",,
"(0, 0.96035767)","(2, 0.03544718)",,,
"(0, 0.99541223)",,,,
"(0, 0.9577915)","(3, 0.04066394)",,,
"(0, 0.92239505)","(3, 0.075959064)",,,
"(0, 0.94754565)","(3, 0.05074347)",,,
"(0, 0.97576094)","(3, 0.022698015)",,,
"(0, 0.89294225)","(3, 0.045307465)","(4, 0.060723845)",,
"(0, 0.88940525)","(3, 0.07692468)","(4, 0.032711595)",,
"(0, 0.9629674)","(2, 0.014963701)","(4, 0.01828081)",,
"(0, 0.9032434)","(3, 0.095054574)",,,
"(0, 0.99508375)",,,,
"(0, 0.91005707)","(2, 0.02293847)","(3, 0.06595452)",,
"(0, 0.89638805)","(2, 0.033856623)","(3, 0.06882353)",,
"(0, 0.8725056)","(2, 0.0131418565)","(3, 0.049748506)","(4, 0.06412708)",
"(0, 0.9498482)","(2, 0.03319577)","(3, 0.01589579)",,
"(0, 0.9050233)","(3, 0.03269438)","(4, 0.061201762)",,
"(0, 0.9218314)","(3, 0.076787174)",,,
"(0, 0.8583455)","(3, 0.062034532)","(4, 0.0788103)",,
"(0, 0.95788103)","(3, 0.04047384)",,,
"(0, 0.8867947)","(3, 0.1119685)",,,
"(0, 0.74394965)","(3, 0.25458094)",,,
"(0, 0.8753199)","(3, 0.123455845)",,,
"(0, 0.8027019)","(3, 0.19601023)",,,
"(0, 0.76188546)","(3, 0.2370135)",,,
"(0, 0.8427923)","(1, 0.048262373)","(3, 0.1079974)",,
"(0, 0.6776866)","(1, 0.07121804)","(3, 0.25025752)",,
"(0, 0.8157257)","(1, 0.034464292)","(3, 0.14887193)",,
"(0, 0.8005865)","(1, 0.08077498)","(3, 0.11783835)",,
"(0, 0.8292552)","(3, 0.16959922)",,,
"(0, 0.6955167)","(3, 0.3033586)",,,
"(0, 0.72598726)","(3, 0.27258053)",,,
"(0, 0.90030783)","(3, 0.098495044)",,,
"(0, 0.83537304)","(3, 0.16342995)",,,
"(0, 0.72741884)","(3, 0.27139562)",,,
"(0, 0.7335748)","(1, 0.043628883)","(3, 0.22201703)",,
"(0, 0.6796597)","(3, 0.31909704)",,,
"(0, 0.79658526)","(3, 0.20221117)",,,
"(0, 0.81820655)","(3, 0.18060213)",,,
"(0, 0.6467003)","(1, 0.09948096)","(3, 0.25288942)",,
"(0, 0.7245459)","(1, 0.014925583)","(3, 0.25954098)",,
"(0, 0.81528765)","(1, 0.017616484)","(3, 0.16615734)",,
"(0, 0.89977115)","(3, 0.09895389)",,,
"(0, 0.69809014)","(3, 0.3004793)",,,
"(0, 0.8152396)","(3, 0.18300904)",,,
"(0, 0.7597995)","(3, 0.23891197)",,,
"(0, 0.79954165)","(1, 0.05306897)","(3, 0.14649992)",,
"(0, 0.8685864)","(1, 0.010760935)","(3, 0.11993806)",,
"(0, 0.7582209)","(3, 0.24062681)",,,
"(0, 0.76715344)","(1, 0.021975676)","(2, 0.016445443)","(3, 0.19400622)",
"(0, 0.8952109)","(2, 0.046628963)","(3, 0.057386175)",,
"(0, 0.58806986)","(2, 0.013201293)","(3, 0.338156)","(4, 0.060023557)",
"(0, 0.75273776)","(1, 0.03137419)","(3, 0.21490355)",,
"(0, 0.7993045)","(1, 0.09289423)","(3, 0.10690322)",,
"(0, 0.67046326)","(2, 0.029211428)","(3, 0.21283974)","(4, 0.08697955)",
"(0, 0.69566566)","(3, 0.1846131)","(4, 0.11856821)",,
"(0, 0.9299885)","(1, 0.06399633)",,,
"(0, 0.613429)","(1, 0.05246433)","(3, 0.22813222)","(4, 0.10543641)",
"(0, 0.7878109)","(3, 0.18045351)","(4, 0.030876664)",,
"(0, 0.6217689)","(2, 0.029459074)","(3, 0.13669893)","(4, 0.21165696)",
"(0, 0.88514197)","(1, 0.057998277)","(3, 0.055529468)",,
"(0, 0.970465)","(3, 0.027897984)",,,
"(0, 0.88548756)","(1, 0.05996675)","(2, 0.018305417)","(4, 0.03386992)",
"(0, 0.6781432)","(3, 0.021366565)","(4, 0.299488)",,
"(0, 0.8640657)","(3, 0.090980545)","(4, 0.0438412)",,
"(0, 0.7061677)","(1, 0.016479487)","(2, 0.010394943)","(3, 0.266418)",
"(0, 0.81624544)","(1, 0.10546127)","(3, 0.04538088)","(4, 0.03251647)",
"(0, 0.6535975)","(3, 0.15799248)","(4, 0.18739432)",,
"(0, 0.8700634)","(3, 0.12866484)",,,
"(0, 0.8287169)","(1, 0.028332572)","(3, 0.03253197)","(4, 0.109844044)",
"(0, 0.7779698)","(3, 0.22011569)",,,
"(0, 0.7989451)","(1, 0.03844091)","(2, 0.023618331)","(3, 0.039786786)","(4, 0.099208824)"
"(0, 0.7513204)","(3, 0.2472523)",,,
"(0, 0.54632056)","(1, 0.158188)","(3, 0.13881274)","(4, 0.15623766)",
"(0, 0.7151601)","(2, 0.048388172)","(4, 0.23245655)",,
"(0, 0.60976917)","(3, 0.26554883)","(4, 0.12333201)",,
"(0, 0.5022294)","(1, 0.29981837)","(3, 0.19702414)",,
"(0, 0.6851772)","(1, 0.076081365)","(3, 0.09885171)","(4, 0.13930003)",
"(0, 0.75245225)","(1, 0.07632066)","(3, 0.17008904)",,
"(0, 0.75895625)","(3, 0.1878473)","(4, 0.051946588)",,
"(0, 0.117134705)","(3, 0.09489684)","(4, 0.7865529)",,
"(0, 0.11478724)","(4, 0.87998104)",,,
"(4, 0.9890283)",,,,
"(0, 0.102027796)","(3, 0.02259374)","(4, 0.8739785)",,
"(0, 0.16410512)","(4, 0.8310389)",,,
"(0, 0.3858305)","(3, 0.04436376)","(4, 0.56844336)",,
"(0, 0.20712872)","(4, 0.78787035)",,,
"(0, 0.1450122)","(4, 0.84929824)",,,
"(0, 0.23256737)","(4, 0.7627414)",,,
"(0, 0.09129725)","(3, 0.044816032)","(4, 0.862597)",,
"(0, 0.20308547)","(4, 0.7924281)",,,
"(0, 0.028217562)","(4, 0.9670118)",,,
"(0, 0.062401526)","(2, 0.02360007)","(4, 0.9103911)",,
"(0, 0.052122295)","(3, 0.019102132)","(4, 0.9275395)",,
"(0, 0.33354613)","(4, 0.6617582)",,,
"(0, 0.15425608)","(4, 0.84002185)",,,
"(0, 0.06421424)","(3, 0.070507355)","(4, 0.86408454)",,
"(0, 0.05587751)","(4, 0.9394253)",,,
"(0, 0.22174945)","(4, 0.7726401)",,,
"(0, 0.2498966)","(4, 0.7460628)",,,
"(0, 0.045161128)","(1, 0.011117924)","(4, 0.9396543)",,
"(0, 0.15638228)","(4, 0.83831686)",,,
"(0, 0.31087664)","(3, 0.026311213)","(4, 0.6616927)",,
"(0, 0.10416574)","(4, 0.8916891)",,,
"(0, 0.17812026)","(2, 0.0415117)","(3, 0.048500825)","(4, 0.7312193)",
"(0, 0.11842927)","(4, 0.8749649)",,,
"(0, 0.08030647)","(4, 0.91524947)",,,
"(0, 0.12236306)","(2, 0.031201364)","(4, 0.8423299)",,
"(0, 0.23362736)","(4, 0.76152366)",,,
"(0, 0.17485237)","(4, 0.8185733)",,,
"(0, 0.19971417)","(4, 0.79569244)",,,
"(0, 0.08759704)","(4, 0.9078368)",,,
"(0, 0.14204833)","(4, 0.8543105)",,,
"(0, 0.23174453)","(4, 0.76453286)",,,
"(0, 0.09225967)","(4, 0.90191054)",,,
"(0, 0.15931569)","(4, 0.83648)",,,
"(0, 0.14313714)","(3, 0.013943105)","(4, 0.8418249)",,
"(0, 0.124498226)","(4, 0.87061256)",,,
"(0, 0.24739592)","(4, 0.7489612)",,,
"(0, 0.095404185)","(4, 0.8995718)",,,
"(0, 0.3062511)","(4, 0.69000936)",,,
"(0, 0.35379642)","(4, 0.6423642)",,,
"(0, 0.25718004)","(4, 0.7384667)",,,
"(0, 0.1978424)","(4, 0.79813707)",,,
"(0, 0.30029377)","(4, 0.6950862)",,,
"(0, 0.22169144)","(2, 0.018179197)","(4, 0.7571106)",,
"(0, 0.21071982)","(4, 0.7848275)",,,
"(0, 0.20798415)","(1, 0.029606264)","(4, 0.7581471)",,
"(0, 0.2399648)","(3, 0.027377663)","(4, 0.73124444)",,
"(0, 0.4023816)","(2, 0.08547805)","(4, 0.50851494)",,
"(0, 0.25629464)","(3, 0.027688941)","(4, 0.71498156)",,
"(0, 0.19515009)","(4, 0.7996591)",,,
"(0, 0.19741236)","(4, 0.79895407)",,,
"(0, 0.14701687)","(4, 0.84892106)",,,
"(0, 0.2711968)","(4, 0.7248243)",,,
"(0, 0.19821645)","(4, 0.7976616)",,,
"(0, 0.1888457)","(4, 0.80681366)",,,
"(0, 0.1315225)","(4, 0.86439115)",,,
"(0, 0.24145824)","(4, 0.75463736)",,,
"(0, 0.16347362)","(4, 0.8320159)",,,
"(0, 0.5203125)","(2, 0.42964348)","(3, 0.019383224)","(4, 0.030358166)",
"(0, 0.6376378)","(2, 0.35982496)",,,
"(0, 0.5763953)","(2, 0.39565185)","(3, 0.027136564)",,
"(0, 0.5562956)","(2, 0.44095212)",,,
"(0, 0.49827904)","(1, 0.024014536)","(2, 0.47564465)",,
"(0, 0.5850227)","(2, 0.38798222)","(3, 0.026364362)",,
"(0, 0.5401258)","(2, 0.45752376)",,,
"(0, 0.55212647)","(2, 0.44576317)",,,
